Year,Congress,Session,Vote_Number,Yeas,Nays,Question
1990,101,2,24,97,1,On the Amendment S.Amdt. 1282 to S.Amdt. 1279 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989)
1990,101,2,25,58,40,On the Motion to Table S.Amdt. 1284 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989)
1990,101,2,26,79,18,On the Amendment S.Amdt. 1290 to S. 1430 (National Older American Volunteer Programs Expansion Act of 1989)
1990,101,2,27,78,19,On Passage of the Bill S. 1430
1990,101,2,28,82,15,On the Resolution S.Res. 255
1990,101,2,29,97,0,On the Amendment S.Amdt. 1297 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act)
1990,101,2,30,36,61,On the Motion to Table S.Amdt. 1302 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act)
1990,101,2,31,53,43,On the Motion to Table S.Amdt. 1319 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act)
1990,101,2,32,81,16,On the Motion to Table S.Amdt. 1327 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act)
1990,101,2,33,80,16,On the Amendment S.Amdt. 1334 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act)
1990,101,2,34,65,33,On the Motion to Table S.Amdt. 1335 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act)
1990,101,2,35,52,46,On the Motion to Table S.Amdt. 1344 to S.Amdt. 1293 to S. 1630 (Clean Air Act Amendments of 1990 Clean Air Employment Transition Act)
